time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2011-11-02 07:00:00+00:00,8.46,95.75,33.0,0.0,33.0,342.0,1.31,136.0,99819.0
2011-11-02 08:00:00+00:00,9.19,91.8,120.0,56.87,106.0,346.4,1.86,136.0,99819.0
2011-11-02 09:00:00+00:00,10.25,87.8,136.0,11.66,132.0,346.2,2.14,135.0,99770.0
2011-11-02 10:00:00+00:00,11.43,83.95,169.0,17.37,162.0,333.0,2.76,139.0,99721.0
2011-11-02 11:00:00+00:00,12.13,81.2,201.0,35.52,186.0,338.0,3.03,139.0,99671.0
2011-11-02 12:00:00+00:00,13.34,76.05,133.0,2.5,132.0,335.0,3.31,143.0,99583.0
2011-11-02 13:00:00+00:00,13.65,74.6,229.0,211.21,158.0,323.8,3.17,142.0,99515.0
2011-11-02 14:00:00+00:00,13.75,74.45,95.0,21.13,90.0,321.8,3.03,134.0,99446.0
2011-11-02 15:00:00+00:00,13.1,77.2,57.0,130.01,43.0,311.2,2.69,122.0,99387.0
2011-11-02 16:00:00+00:00,11.8,82.05,0.0,-0.0,0.0,306.2,2.9,118.0,99338.0
2011-11-02 17:00:00+00:00,10.92,84.75,0.0,-0.0,0.0,306.8,3.03,121.0,99338.0
2011-11-02 18:00:00+00:00,10.77,84.1,0.0,-0.0,0.0,326.2,3.1,125.0,99318.0
2011-11-02 19:00:00+00:00,10.25,88.9,0.0,-0.0,0.0,318.6,3.17,130.0,99289.0
2011-11-02 20:00:00+00:00,9.88,90.25,0.0,-0.0,0.0,313.2,3.24,133.0,99250.0
2011-11-02 21:00:00+00:00,9.81,89.05,0.0,-0.0,0.0,327.8,2.9,129.0,99240.0
2011-11-02 22:00:00+00:00,9.17,89.75,0.0,-0.0,0.0,301.0,2.9,122.0,99201.0
2011-11-02 23:00:00+00:00,9.0,87.9,0.0,-0.0,0.0,315.2,2.9,124.0,99181.0
2011-11-03 00:00:00+00:00,8.8,86.5,0.0,-0.0,0.0,312.6,2.69,125.0,99152.0
2011-11-03 01:00:00+00:00,8.71,85.2,0.0,-0.0,0.0,317.25,2.55,124.0,99122.0
2011-11-03 02:00:00+00:00,8.57,84.3,0.0,-0.0,0.0,316.6,2.34,127.0,99083.0
2011-11-03 03:00:00+00:00,8.5,83.4,0.0,-0.0,0.0,320.4,2.14,128.0,99063.0
2011-11-03 04:00:00+00:00,8.38,82.75,0.0,-0.0,0.0,316.2,2.21,128.0,99073.0
2011-11-03 05:00:00+00:00,8.19,82.25,0.0,-0.0,0.0,308.0,2.41,125.0,99034.0
2011-11-03 06:00:00+00:00,7.86,82.35,0.0,-0.0,0.0,294.0,2.34,123.0,98985.0
2011-11-03 07:00:00+00:00,7.89,82.0,17.0,0.0,17.0,313.6,2.69,129.0,98975.0
2011-11-03 08:00:00+00:00,8.75,79.05,94.0,16.57,90.0,318.0,2.55,133.0,98995.0
2011-11-03 09:00:00+00:00,9.98,74.1,106.0,0.0,106.0,317.8,2.83,139.0,98975.0
2011-11-03 10:00:00+00:00,11.47,68.75,364.0,598.03,126.0,326.2,2.83,142.0,99034.0
2011-11-03 11:00:00+00:00,12.69,65.1,387.0,620.71,128.0,327.6,2.55,147.0,98995.0
2011-11-03 12:00:00+00:00,13.71,62.45,336.0,463.85,153.0,322.2,2.48,147.0,98946.0
2011-11-03 13:00:00+00:00,14.36,60.95,192.0,105.64,157.0,329.8,2.62,136.0,98936.0
2011-11-03 14:00:00+00:00,14.5,61.3,164.0,280.21,99.0,319.2,2.48,128.0,98897.0
2011-11-03 15:00:00+00:00,13.78,65.05,45.0,58.13,39.0,327.6,2.21,122.0,98867.0
2011-11-03 16:00:00+00:00,12.77,68.2,0.0,-0.0,0.0,330.4,2.21,122.0,98838.0
2011-11-03 17:00:00+00:00,12.07,70.2,0.0,-0.0,0.0,331.2,2.21,122.0,98818.0
2011-11-03 18:00:00+00:00,11.54,71.5,0.0,-0.0,0.0,327.8,2.28,117.0,98799.0
2011-11-03 19:00:00+00:00,9.96,79.55,0.0,-0.0,0.0,318.8,2.55,109.0,98730.0
2011-11-03 20:00:00+00:00,9.6,80.05,0.0,-0.0,0.0,312.6,2.9,104.0,98700.0
2011-11-03 21:00:00+00:00,9.55,78.75,0.0,-0.0,0.0,324.2,3.38,102.0,98642.0
2011-11-03 22:00:00+00:00,9.54,77.25,0.0,-0.0,0.0,327.4,3.59,109.0,98622.0
2011-11-03 23:00:00+00:00,9.5,76.5,0.0,-0.0,0.0,334.0,3.31,117.0,98593.0
2011-11-04 00:00:00+00:00,9.28,77.3,0.0,-0.0,0.0,325.6,2.97,119.0,98622.0
2011-11-04 01:00:00+00:00,8.64,80.25,0.0,-0.0,0.0,298.0,2.83,118.0,98622.0
2011-11-04 02:00:00+00:00,8.53,80.65,0.0,-0.0,0.0,313.2,2.41,125.0,98632.0
2011-11-04 03:00:00+00:00,8.36,82.4,0.0,-0.0,0.0,320.4,1.31,145.0,98583.0
2011-11-04 04:00:00+00:00,8.27,82.8,0.0,-0.0,0.0,330.4,1.45,103.0,98602.0
2011-11-04 05:00:00+00:00,8.28,83.7,0.0,-0.0,0.0,337.4,1.86,106.0,98632.0
2011-11-04 06:00:00+00:00,8.17,85.25,0.0,-0.0,0.0,337.2,1.93,104.0,98583.0
2011-11-04 07:00:00+00:00,7.49,84.55,53.0,90.79,43.0,305.6,1.66,144.0,98710.0
2011-11-04 08:00:00+00:00,8.24,82.15,209.0,621.26,62.0,307.2,2.07,161.0,98848.0
2011-11-04 09:00:00+00:00,9.38,77.75,306.0,636.44,94.0,303.6,2.48,130.0,98828.0
2011-11-04 10:00:00+00:00,10.83,73.2,320.0,394.37,165.0,299.8,2.21,119.0,98838.0
2011-11-04 11:00:00+00:00,12.43,68.85,414.0,819.76,76.0,302.6,2.0,111.0,98789.0
2011-11-04 12:00:00+00:00,13.71,65.65,382.0,759.67,86.0,304.0,2.0,108.0,98720.0
2011-11-04 13:00:00+00:00,14.56,63.95,265.0,413.4,130.0,303.6,2.14,116.0,98671.0
2011-11-04 14:00:00+00:00,14.63,64.25,156.0,250.69,99.0,308.8,2.07,136.0,98710.0
2011-11-04 15:00:00+00:00,13.63,69.7,39.0,40.48,35.0,319.6,1.59,118.0,98769.0
2011-11-04 16:00:00+00:00,12.68,73.2,0.0,-0.0,0.0,330.0,1.66,108.0,98789.0
2011-11-04 17:00:00+00:00,11.94,75.9,0.0,-0.0,0.0,337.4,1.66,94.0,98818.0
2011-11-04 18:00:00+00:00,11.31,77.7,0.0,-0.0,0.0,333.8,1.79,89.0,98838.0
2011-11-04 19:00:00+00:00,10.4,79.85,0.0,-0.0,0.0,338.0,1.66,86.0,98799.0
2011-11-04 20:00:00+00:00,9.92,81.55,0.0,-0.0,0.0,323.4,1.72,67.0,98799.0
2011-11-04 21:00:00+00:00,9.55,83.3,0.0,-0.0,0.0,324.0,1.59,71.0,98818.0
2011-11-04 22:00:00+00:00,9.2,84.5,0.0,-0.0,0.0,319.0,1.79,71.0,98799.0
2011-11-04 23:00:00+00:00,9.24,83.35,0.0,-0.0,0.0,323.4,2.07,71.0,98789.0
2011-11-05 00:00:00+00:00,9.21,82.75,0.0,-0.0,0.0,317.8,2.28,73.0,98740.0
2011-11-05 01:00:00+00:00,8.95,82.85,0.0,-0.0,0.0,309.6,2.28,72.0,98691.0
2011-11-05 02:00:00+00:00,8.65,83.75,0.0,-0.0,0.0,301.0,2.21,73.0,98700.0
2011-11-05 03:00:00+00:00,8.54,83.65,0.0,-0.0,0.0,304.8,2.14,73.0,98651.0
2011-11-05 04:00:00+00:00,8.44,83.5,0.0,-0.0,0.0,305.6,2.14,76.0,98642.0
2011-11-05 05:00:00+00:00,8.24,83.65,0.0,-0.0,0.0,300.0,2.21,80.0,98661.0
2011-11-05 06:00:00+00:00,8.03,83.85,0.0,-0.0,0.0,293.6,2.34,82.0,98622.0
2011-11-05 07:00:00+00:00,8.45,83.6,47.0,66.3,40.0,301.8,2.07,95.0,98661.0
2011-11-05 08:00:00+00:00,9.2,85.05,153.0,219.94,102.0,296.8,1.45,112.0,98720.0
2011-11-05 09:00:00+00:00,11.46,73.0,270.0,432.59,128.0,307.6,2.21,110.0,98730.0
2011-11-05 10:00:00+00:00,12.59,70.25,313.0,383.89,164.0,304.0,2.21,114.0,98759.0
2011-11-05 11:00:00+00:00,13.73,68.1,285.0,218.45,196.0,302.6,0.97,136.0,98779.0
2011-11-05 12:00:00+00:00,14.67,66.05,354.0,615.86,117.0,304.6,0.76,122.0,98808.0
2011-11-05 13:00:00+00:00,15.28,64.95,299.0,667.96,84.0,306.6,1.1,112.0,98779.0
2011-11-05 14:00:00+00:00,15.47,65.3,191.0,565.38,65.0,308.0,1.17,112.0,98769.0
2011-11-05 15:00:00+00:00,15.08,68.85,50.0,137.52,37.0,307.0,0.83,96.0,98789.0
2011-11-05 16:00:00+00:00,13.87,76.65,0.0,-0.0,0.0,304.2,0.69,64.0,98838.0
2011-11-05 17:00:00+00:00,11.83,83.75,0.0,-0.0,0.0,302.6,1.24,47.0,98877.0
2011-11-05 18:00:00+00:00,9.86,90.2,0.0,-0.0,0.0,301.4,1.72,38.0,98906.0
2011-11-05 19:00:00+00:00,9.72,87.55,0.0,-0.0,0.0,297.6,1.24,60.0,98955.0
2011-11-05 20:00:00+00:00,8.6,90.8,0.0,-0.0,0.0,293.4,1.45,48.0,98985.0
2011-11-05 21:00:00+00:00,7.37,94.3,0.0,-0.0,0.0,294.4,1.72,27.0,99024.0
2011-11-05 22:00:00+00:00,7.02,95.4,0.0,-0.0,0.0,299.4,1.79,14.0,99034.0
2011-11-05 23:00:00+00:00,6.89,95.85,0.0,-0.0,0.0,301.8,1.79,16.0,99073.0
2011-11-06 00:00:00+00:00,6.72,96.0,0.0,-0.0,0.0,299.6,1.72,17.0,99103.0
2011-11-06 01:00:00+00:00,6.52,96.15,0.0,-0.0,0.0,296.6,1.79,22.0,99103.0
2011-11-06 02:00:00+00:00,6.21,96.35,0.0,-0.0,0.0,291.8,1.79,22.0,99122.0
2011-11-06 03:00:00+00:00,5.89,96.65,0.0,-0.0,0.0,289.8,1.79,19.0,99122.0
2011-11-06 04:00:00+00:00,5.63,96.8,0.0,-0.0,0.0,288.4,1.79,16.0,99122.0
2011-11-06 05:00:00+00:00,5.35,97.0,0.0,-0.0,0.0,288.0,1.72,14.0,99132.0
2011-11-06 06:00:00+00:00,5.06,97.2,0.0,-0.0,0.0,286.6,1.66,17.0,99201.0
2011-11-06 07:00:00+00:00,5.14,97.6,72.0,405.81,31.0,291.0,1.66,12.0,99269.0
2011-11-06 08:00:00+00:00,7.13,95.0,209.0,717.5,46.0,284.6,1.31,13.0,99318.0
2011-11-06 09:00:00+00:00,10.68,83.15,270.0,460.67,121.0,288.2,1.31,16.0,99348.0
2011-11-06 10:00:00+00:00,12.74,76.7,339.0,532.26,135.0,293.8,1.52,26.0,99338.0
2011-11-06 11:00:00+00:00,14.41,71.2,392.0,740.21,94.0,305.8,1.79,36.0,99338.0
2011-11-06 12:00:00+00:00,15.45,67.9,373.0,768.27,81.0,301.0,1.86,38.0,99289.0
2011-11-06 13:00:00+00:00,16.07,66.2,304.0,743.87,68.0,301.6,2.0,30.0,99269.0
2011-11-06 14:00:00+00:00,16.21,66.3,192.0,618.04,57.0,303.2,2.14,18.0,99289.0
2011-11-06 15:00:00+00:00,15.34,71.35,66.0,453.93,25.0,303.0,2.07,10.0,99309.0
2011-11-06 16:00:00+00:00,13.56,78.65,0.0,-0.0,0.0,297.4,2.48,16.0,99328.0
2011-11-06 17:00:00+00:00,12.19,84.5,0.0,-0.0,0.0,294.2,2.62,25.0,99387.0
2011-11-06 18:00:00+00:00,11.21,88.45,0.0,-0.0,0.0,291.8,2.62,21.0,99446.0
2011-11-06 19:00:00+00:00,10.86,89.1,0.0,-0.0,0.0,293.4,2.97,15.0,99495.0
2011-11-06 20:00:00+00:00,10.16,91.25,0.0,-0.0,0.0,288.8,2.97,16.0,99534.0
2011-11-06 21:00:00+00:00,9.55,92.85,0.0,-0.0,0.0,289.8,2.9,16.0,99573.0
2011-11-06 22:00:00+00:00,9.04,94.05,0.0,-0.0,0.0,292.2,2.9,14.0,99593.0
2011-11-06 23:00:00+00:00,8.67,94.8,0.0,-0.0,0.0,297.4,3.03,12.0,99603.0
2011-11-07 00:00:00+00:00,8.5,95.1,0.0,-0.0,0.0,309.6,3.1,14.0,99603.0
2011-11-07 01:00:00+00:00,8.29,95.55,0.0,-0.0,0.0,311.05,3.03,16.0,99632.0
2011-11-07 02:00:00+00:00,8.4,94.75,0.0,-0.0,0.0,334.4,2.9,18.0,99671.0
2011-11-07 03:00:00+00:00,8.24,95.35,0.0,-0.0,0.0,324.2,2.83,16.0,99681.0
2011-11-07 04:00:00+00:00,8.16,95.55,0.0,-0.0,0.0,325.0,2.76,18.0,99681.0
2011-11-07 05:00:00+00:00,8.22,95.25,0.0,-0.0,0.0,331.8,2.62,22.0,99681.0
2011-11-07 06:00:00+00:00,8.14,95.6,0.0,-0.0,0.0,325.8,2.48,21.0,99681.0
2011-11-07 07:00:00+00:00,8.05,94.55,47.0,103.61,37.0,333.2,2.55,26.0,99691.0
2011-11-07 08:00:00+00:00,8.71,90.45,148.0,229.21,97.0,331.2,3.1,34.0,99730.0
2011-11-07 09:00:00+00:00,9.5,86.4,139.0,25.1,131.0,329.6,3.03,36.0,99740.0
2011-11-07 10:00:00+00:00,10.53,81.75,229.0,121.54,183.0,327.6,2.9,36.0,99760.0
2011-11-07 11:00:00+00:00,11.84,75.95,321.0,379.57,170.0,310.6,2.97,41.0,99721.0
2011-11-07 12:00:00+00:00,12.89,71.5,377.0,839.13,62.0,308.6,2.9,44.0,99671.0
2011-11-07 13:00:00+00:00,13.43,69.7,305.0,796.22,56.0,326.0,2.97,41.0,99632.0
2011-11-07 14:00:00+00:00,13.51,69.3,162.0,373.67,82.0,305.6,2.9,38.0,99613.0
2011-11-07 15:00:00+00:00,12.8,72.85,56.0,324.8,28.0,296.4,2.48,28.0,99632.0
2011-11-07 16:00:00+00:00,11.3,78.65,0.0,-0.0,0.0,294.6,2.76,25.0,99652.0
2011-11-07 17:00:00+00:00,10.32,82.0,0.0,-0.0,0.0,293.2,2.76,30.0,99691.0
2011-11-07 18:00:00+00:00,9.9,82.65,0.0,-0.0,0.0,298.2,2.62,40.0,99721.0
2011-11-07 19:00:00+00:00,9.22,82.85,0.0,-0.0,0.0,306.8,2.48,51.0,99721.0
2011-11-07 20:00:00+00:00,8.84,83.9,0.0,-0.0,0.0,296.4,2.28,63.0,99740.0
2011-11-07 21:00:00+00:00,8.66,84.2,0.0,-0.0,0.0,305.6,1.93,69.0,99770.0
2011-11-07 22:00:00+00:00,8.11,86.5,0.0,-0.0,0.0,298.0,1.79,70.0,99838.0
2011-11-07 23:00:00+00:00,7.42,89.65,0.0,-0.0,0.0,294.2,1.72,71.0,99858.0
2011-11-08 00:00:00+00:00,6.5,92.35,0.0,-0.0,0.0,283.8,1.72,72.0,99868.0
2011-11-08 01:00:00+00:00,5.8,93.6,0.0,-0.0,0.0,281.8,1.72,65.0,99868.0
2011-11-08 02:00:00+00:00,5.3,94.45,0.0,-0.0,0.0,281.2,1.72,61.0,99897.0
2011-11-08 03:00:00+00:00,4.9,94.95,0.0,-0.0,0.0,279.0,1.79,59.0,99897.0
2011-11-08 04:00:00+00:00,4.61,95.3,0.0,-0.0,0.0,279.2,1.72,59.0,99897.0
2011-11-08 05:00:00+00:00,4.33,95.65,0.0,-0.0,0.0,279.2,1.66,64.0,99897.0
2011-11-08 06:00:00+00:00,3.99,95.95,0.0,-0.0,0.0,274.6,1.79,65.0,99877.0
2011-11-08 07:00:00+00:00,6.09,95.05,56.0,249.91,33.0,333.8,1.72,82.0,99897.0
2011-11-08 08:00:00+00:00,7.81,89.5,185.0,559.95,63.0,332.2,1.52,79.0,99926.0
2011-11-08 09:00:00+00:00,8.86,83.1,309.0,821.77,51.0,307.8,2.07,96.0,99926.0
2011-11-08 10:00:00+00:00,9.91,78.25,325.0,508.4,135.0,325.0,2.21,102.0,99956.0
2011-11-08 11:00:00+00:00,11.12,72.9,392.0,806.4,75.0,313.0,2.21,111.0,99917.0
2011-11-08 12:00:00+00:00,11.92,69.8,370.0,819.89,66.0,299.2,2.0,127.0,99848.0
2011-11-08 13:00:00+00:00,12.38,68.05,294.0,736.37,67.0,293.0,1.79,128.0,99809.0
2011-11-08 14:00:00+00:00,12.43,67.95,183.0,614.76,54.0,297.0,1.38,111.0,99819.0
2011-11-08 15:00:00+00:00,11.94,71.55,57.0,401.52,24.0,303.2,1.1,122.0,99838.0
2011-11-08 16:00:00+00:00,10.8,78.35,0.0,-0.0,0.0,301.4,1.17,106.0,99868.0
2011-11-08 17:00:00+00:00,9.09,87.2,0.0,-0.0,0.0,297.6,1.31,84.0,99877.0
2011-11-08 18:00:00+00:00,8.53,86.95,0.0,-0.0,0.0,293.2,1.1,80.0,99917.0
2011-11-08 19:00:00+00:00,6.48,93.7,0.0,-0.0,0.0,280.0,1.72,37.0,99917.0
2011-11-08 20:00:00+00:00,5.55,95.7,0.0,-0.0,0.0,277.8,1.52,33.0,99926.0
2011-11-08 21:00:00+00:00,5.41,95.6,0.0,-0.0,0.0,280.4,1.31,33.0,99946.0
2011-11-08 22:00:00+00:00,5.06,95.85,0.0,-0.0,0.0,277.8,1.24,46.0,100005.0
2011-11-08 23:00:00+00:00,4.9,95.7,0.0,-0.0,0.0,277.6,1.24,54.0,100015.0
2011-11-09 00:00:00+00:00,4.71,95.6,0.0,-0.0,0.0,273.8,1.24,61.0,100044.0
2011-11-09 01:00:00+00:00,4.16,95.95,0.0,-0.0,0.0,273.0,1.45,69.0,100064.0
2011-11-09 02:00:00+00:00,3.86,96.3,0.0,-0.0,0.0,274.2,1.45,74.0,100064.0
2011-11-09 03:00:00+00:00,4.05,95.75,0.0,-0.0,0.0,271.2,1.24,73.0,100064.0
2011-11-09 04:00:00+00:00,4.15,95.45,0.0,-0.0,0.0,266.4,1.1,66.0,100123.0
2011-11-09 05:00:00+00:00,3.19,97.85,0.0,-0.0,0.0,267.2,1.24,64.0,100142.0
2011-11-09 06:00:00+00:00,2.71,99.05,0.0,-0.0,0.0,269.6,1.17,63.0,100162.0
2011-11-09 07:00:00+00:00,3.15,99.6,35.0,45.67,31.0,319.6,0.76,98.0,100231.0
2011-11-09 08:00:00+00:00,4.47,98.65,105.0,65.64,91.0,331.0,0.69,95.0,100280.0
2011-11-09 09:00:00+00:00,5.5,98.0,119.0,12.93,115.0,330.4,0.83,111.0,100309.0
2011-11-09 10:00:00+00:00,6.44,95.75,135.0,5.42,133.0,337.6,0.83,119.0,100338.0
2011-11-09 11:00:00+00:00,7.35,92.7,133.0,2.57,132.0,339.8,0.76,124.0,100329.0
2011-11-09 12:00:00+00:00,8.21,89.35,115.0,0.0,115.0,341.6,0.62,109.0,100329.0
2011-11-09 13:00:00+00:00,8.64,87.65,120.0,13.16,116.0,341.2,0.62,96.0,100338.0
2011-11-09 14:00:00+00:00,8.89,87.2,87.0,29.17,81.0,339.8,0.41,91.0,100319.0
2011-11-09 15:00:00+00:00,8.7,88.15,33.0,63.89,28.0,327.8,0.48,93.0,100319.0
2011-11-09 16:00:00+00:00,8.51,89.55,0.0,-0.0,0.0,324.8,0.41,123.0,100358.0
2011-11-09 17:00:00+00:00,8.21,93.1,0.0,-0.0,0.0,332.2,0.48,130.0,100397.0
2011-11-09 18:00:00+00:00,8.27,91.4,0.0,-0.0,0.0,326.4,0.48,109.0,100437.0
2011-11-09 19:00:00+00:00,6.98,95.65,0.0,-0.0,0.0,332.8,0.55,139.0,100437.0
2011-11-09 20:00:00+00:00,7.2,92.6,0.0,-0.0,0.0,325.2,0.34,139.0,100446.0
2011-11-09 21:00:00+00:00,6.57,96.5,0.0,-0.0,0.0,326.4,0.69,111.0,100446.0
2011-11-09 22:00:00+00:00,6.43,97.2,0.0,-0.0,0.0,328.8,0.9,119.0,100476.0
2011-11-09 23:00:00+00:00,6.44,97.6,0.0,-0.0,0.0,333.6,0.69,131.0,100466.0
2011-11-10 00:00:00+00:00,6.44,97.65,0.0,-0.0,0.0,334.0,0.55,129.0,100446.0
2011-11-10 01:00:00+00:00,6.48,97.4,0.0,-0.0,0.0,336.85,0.55,105.0,100427.0
2011-11-10 02:00:00+00:00,6.48,96.1,0.0,-0.0,0.0,341.2,0.97,97.0,100417.0
2011-11-10 03:00:00+00:00,6.39,96.75,0.0,-0.0,0.0,337.4,1.1,87.0,100397.0
2011-11-10 04:00:00+00:00,6.43,96.65,0.0,-0.0,0.0,336.8,1.1,79.0,100387.0
2011-11-10 05:00:00+00:00,6.55,95.65,0.0,-0.0,0.0,340.4,1.38,79.0,100378.0
2011-11-10 06:00:00+00:00,6.63,95.5,0.0,-0.0,0.0,339.4,1.17,76.0,100358.0
2011-11-10 07:00:00+00:00,6.22,91.5,26.0,12.02,25.0,336.6,1.03,95.0,100378.0
2011-11-10 08:00:00+00:00,6.47,89.9,78.0,14.37,75.0,338.4,1.86,106.0,100397.0
2011-11-10 09:00:00+00:00,6.71,89.35,52.0,0.0,52.0,339.2,2.0,108.0,100417.0
2011-11-10 10:00:00+00:00,7.19,87.1,72.0,0.0,72.0,340.6,2.21,109.0,100427.0
2011-11-10 11:00:00+00:00,7.68,84.7,69.0,0.0,69.0,339.6,2.14,106.0,100387.0
2011-11-10 12:00:00+00:00,8.14,82.25,60.0,0.0,60.0,340.2,2.07,105.0,100397.0
2011-11-10 13:00:00+00:00,8.28,81.5,54.0,0.0,54.0,340.6,2.07,102.0,100378.0
2011-11-10 14:00:00+00:00,8.49,80.5,33.0,0.0,33.0,342.0,2.21,100.0,100348.0
2011-11-10 15:00:00+00:00,8.47,80.6,24.0,13.43,23.0,337.0,2.28,98.0,100338.0
2011-11-10 16:00:00+00:00,8.45,81.05,0.0,-0.0,0.0,340.6,1.86,93.0,100348.0
2011-11-10 17:00:00+00:00,8.47,81.7,0.0,-0.0,0.0,342.2,1.93,97.0,100348.0
2011-11-10 18:00:00+00:00,8.49,82.35,0.0,-0.0,0.0,339.8,1.93,102.0,100358.0
2011-11-10 19:00:00+00:00,7.3,84.25,0.0,-0.0,0.0,331.4,1.93,102.0,100378.0
2011-11-10 20:00:00+00:00,7.43,84.15,0.0,-0.0,0.0,337.4,2.14,106.0,100387.0
2011-11-10 21:00:00+00:00,7.51,84.3,0.0,-0.0,0.0,336.2,2.28,110.0,100387.0
2011-11-10 22:00:00+00:00,7.66,84.1,0.0,-0.0,0.0,341.0,2.34,110.0,100397.0
2011-11-10 23:00:00+00:00,7.76,84.2,0.0,-0.0,0.0,341.0,2.34,109.0,100397.0
2011-11-11 00:00:00+00:00,7.86,84.35,0.0,-0.0,0.0,341.4,2.41,106.0,100397.0
2011-11-11 01:00:00+00:00,7.92,84.65,0.0,-0.0,0.0,340.45,2.48,103.0,100407.0
2011-11-11 02:00:00+00:00,7.91,85.25,0.0,-0.0,0.0,335.8,2.41,102.0,100397.0
2011-11-11 03:00:00+00:00,7.98,85.15,0.0,-0.0,0.0,342.2,2.48,101.0,100397.0
2011-11-11 04:00:00+00:00,7.87,85.55,0.0,-0.0,0.0,334.8,2.55,99.0,100407.0
2011-11-11 05:00:00+00:00,7.83,84.45,0.0,-0.0,0.0,338.8,2.83,99.0,100407.0
2011-11-11 06:00:00+00:00,7.73,82.15,0.0,-0.0,0.0,339.0,2.9,99.0,100437.0
2011-11-11 07:00:00+00:00,7.48,84.0,24.0,12.69,23.0,336.8,2.9,104.0,100495.0
2011-11-11 08:00:00+00:00,7.38,81.0,113.0,112.62,90.0,318.8,3.1,105.0,100544.0
2011-11-11 09:00:00+00:00,7.39,74.6,204.0,219.94,138.0,316.4,3.45,106.0,100574.0
2011-11-11 10:00:00+00:00,7.57,68.8,352.0,767.06,76.0,299.6,3.52,108.0,100574.0
2011-11-11 11:00:00+00:00,7.92,63.2,345.0,590.46,121.0,284.8,3.59,110.0,100564.0
2011-11-11 12:00:00+00:00,8.25,58.6,331.0,635.15,104.0,275.8,3.45,110.0,100544.0
2011-11-11 13:00:00+00:00,8.51,55.95,276.0,697.34,70.0,260.0,3.45,110.0,100554.0
2011-11-11 14:00:00+00:00,8.44,55.55,171.0,612.27,50.0,256.8,3.38,110.0,100554.0
2011-11-11 15:00:00+00:00,7.87,58.1,31.0,84.86,25.0,250.2,2.83,107.0,100574.0
2011-11-11 16:00:00+00:00,6.68,62.5,0.0,-0.0,0.0,247.0,2.83,104.0,100603.0
2011-11-11 17:00:00+00:00,5.92,66.15,0.0,-0.0,0.0,247.2,2.9,106.0,100642.0
2011-11-11 18:00:00+00:00,5.36,69.55,0.0,-0.0,0.0,246.0,2.76,111.0,100692.0
2011-11-11 19:00:00+00:00,4.67,72.3,0.0,-0.0,0.0,274.8,2.55,124.0,100741.0
2011-11-11 20:00:00+00:00,4.59,73.4,0.0,-0.0,0.0,274.2,2.41,125.0,100760.0
2011-11-11 21:00:00+00:00,4.63,74.05,0.0,-0.0,0.0,282.8,2.34,125.0,100770.0
2011-11-11 22:00:00+00:00,4.31,76.4,0.0,-0.0,0.0,268.6,2.21,125.0,100799.0
2011-11-11 23:00:00+00:00,3.94,78.8,0.0,-0.0,0.0,264.2,2.14,124.0,100848.0
2011-11-12 00:00:00+00:00,3.34,82.2,0.0,-0.0,0.0,251.2,2.07,121.0,100888.0
2011-11-12 01:00:00+00:00,2.76,85.4,0.0,-0.0,0.0,250.0,2.0,115.0,100917.0
2011-11-12 02:00:00+00:00,2.26,87.55,0.0,-0.0,0.0,253.8,1.93,113.0,100956.0
2011-11-12 03:00:00+00:00,1.5,89.9,0.0,-0.0,0.0,244.2,1.86,113.0,100976.0
2011-11-12 04:00:00+00:00,0.86,90.75,0.0,-0.0,0.0,242.4,1.72,110.0,100996.0
2011-11-12 05:00:00+00:00,0.48,91.05,0.0,-0.0,0.0,246.0,1.66,107.0,101054.0
2011-11-12 06:00:00+00:00,0.23,90.95,0.0,-0.0,0.0,246.4,1.59,104.0,101094.0
2011-11-12 07:00:00+00:00,0.52,95.0,25.0,26.86,23.0,256.2,1.52,121.0,101153.0
2011-11-12 08:00:00+00:00,2.17,93.5,90.0,45.05,81.0,250.6,1.17,125.0,101202.0
2011-11-12 09:00:00+00:00,5.06,82.6,95.0,3.38,94.0,257.0,1.59,133.0,101241.0
2011-11-12 10:00:00+00:00,6.59,77.45,107.0,0.0,107.0,262.6,1.86,135.0,101339.0
2011-11-12 11:00:00+00:00,7.94,73.5,130.0,2.67,129.0,261.8,1.93,131.0,101309.0
2011-11-12 12:00:00+00:00,8.97,70.95,163.0,31.15,152.0,262.0,1.93,132.0,101300.0
2011-11-12 13:00:00+00:00,9.57,69.8,158.0,82.39,134.0,265.0,1.72,132.0,101309.0
2011-11-12 14:00:00+00:00,9.68,70.15,98.0,77.42,83.0,266.6,1.59,129.0,101309.0
2011-11-12 15:00:00+00:00,9.1,73.8,29.0,89.45,23.0,270.6,1.38,116.0,101339.0
2011-11-12 16:00:00+00:00,7.74,79.5,0.0,-0.0,0.0,262.8,1.86,108.0,101368.0
2011-11-12 17:00:00+00:00,6.34,85.45,0.0,-0.0,0.0,260.2,1.93,107.0,101398.0
2011-11-12 18:00:00+00:00,5.16,89.8,0.0,-0.0,0.0,258.2,1.93,107.0,101427.0
2011-11-12 19:00:00+00:00,2.84,91.15,0.0,-0.0,0.0,251.2,1.52,106.0,101447.0
2011-11-12 20:00:00+00:00,1.95,93.55,0.0,-0.0,0.0,252.4,1.38,90.0,101486.0
2011-11-12 21:00:00+00:00,1.42,94.4,0.0,-0.0,0.0,261.2,1.45,73.0,101476.0
