,time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,price_per_kwh,dishwasher,ev,freezer,grid export,grid import,heat pump,pv,refrigerator,washing machine,total energy consumption,energy balance
8542,12-21 22:10:00,0.0,0.0,0.0,0.0,0.0,8.976875,12.444375,0.0,0.20458,44.57333333333333,1185.7756666666667,189.40033333333335,9605.304666666667,5008.7365,1278.0925833333333,12305.114333333333,71.37308333333333,48.36633333333333,2817.5813333333335,7708.546166666667
8543,12-21 23:10:00,0.0,0.0,0.0,0.0,0.0,8.768125,12.245625,0.0,0.20458,44.57333333333333,1185.7756666666667,189.41333333333333,9605.304666666667,5009.626083333334,1278.5419166666668,12305.114333333333,71.39341666666667,48.36633333333333,2818.0640000000003,7709.435750000001
8544,12-22 00:10:00,0.0,0.0,0.0,0.0,0.0,8.7575,12.285,0.0,0.20458,44.57333333333333,1185.7756666666667,189.42991666666668,9605.304666666667,5010.568833333334,1279.00875,12305.114333333333,71.39533333333333,48.36633333333333,2818.549333333334,7710.3785
8545,12-22 01:10:00,0.0,0.0,0.0,0.0,0.0,8.72,12.35375,0.0,0.20458,44.57333333333333,1185.7756666666667,189.44333333333336,9605.304666666667,5011.531583333333,1279.50875,12305.114333333333,71.40825,48.36633333333333,2819.075666666667,7711.34125
8546,12-22 02:10:00,0.0,0.0,0.0,0.0,0.0,8.66,12.53875,0.0,0.20458,44.57333333333333,1185.7756666666667,189.45899999999997,9605.304666666667,5012.3695,1279.9688333333334,12305.114333333333,71.41866666666667,48.36633333333333,2819.5618333333337,7712.179166666666
8547,12-22 03:10:00,0.0,0.0,0.0,0.0,0.0,8.6,12.676874999999999,0.0,0.20458,44.57333333333333,1185.7756666666667,189.47316666666666,9605.304666666667,5013.234083333334,1280.4402499999999,12305.114333333333,71.42325,48.36633333333333,2820.052,7713.04375
8548,12-22 04:10:00,0.0,0.0,0.0,0.0,0.0,8.596875,12.771875,0.0,0.20458,44.57333333333333,1185.7756666666667,189.48591666666667,9605.304666666667,5014.1089999999995,1280.92475,12305.114333333333,71.44083333333333,48.36633333333333,2820.5668333333338,7713.918666666667
8549,12-22 05:10:00,0.0,0.0,0.0,0.0,0.0,8.6,12.745625,0.0,0.20458,44.57333333333333,1185.7756666666667,189.50033333333332,9605.304666666667,5015.193333333334,1281.419,12305.114333333333,71.44333333333333,48.36633333333333,2821.078,7715.003
8550,12-22 06:10:00,0.0,0.0,0.0,0.0,0.0,8.56625,12.620625,0.0,0.20458,44.57333333333333,1185.7756666666667,189.51333333333332,9605.304666666667,5016.64425,1282.1131666666668,12305.114333333333,71.4575,48.36633333333333,2821.799333333334,7716.453916666666
8551,12-22 07:10:00,0.0,0.0,0.0,0.0,0.0,8.508750000000001,12.66,0.0,0.20458,44.57333333333333,1185.77575,189.529,9605.304666666667,5018.152916666667,1282.8015833333334,12305.167000000001,71.467,48.36633333333333,2822.5130000000004,7718.01525
8552,12-22 08:10:00,0.0,0.0,0.0,0.0,0.0,8.44875,12.715000000000002,0.0,0.20458,44.57333333333333,1185.776,189.54141666666666,9605.366666666667,5019.104583333334,1283.3524166666666,12305.74025,71.47533333333332,48.36633333333333,2823.084833333333,7719.478166666667
8553,12-22 09:10:00,0.0,0.0,0.0,0.0,0.0,8.350624999999999,12.6425,0.0,0.26706,44.57333333333333,1185.776,189.55583333333334,9605.946416666668,5019.519833333333,1283.8129999999999,12307.218333333332,71.48841666666667,48.36641666666667,2823.573,7720.79175
8554,12-22 10:10:00,680.025,82.1975,61.235,1.576875,8.86,8.49125,12.6125,0.0,0.26706,44.57333333333333,1185.7761666666668,189.57083333333333,9607.181916666666,5019.978083333333,1284.4421666666667,12310.019,71.49566666666668,48.366666666666674,2824.2248333333337,7722.815166666667
8555,12-22 11:10:00,1134.06,126.28125,104.4625,2.909375,14.54,8.801875,12.672500000000001,0.0,0.26706,44.5735,1185.7815,189.58383333333333,9608.655416666666,5020.741416666667,1285.30475,12312.9305,71.5065,48.483916666666666,2825.2340000000004,7725.016500000001
8556,12-22 12:10:00,1243.26375,137.13375,116.293125,3.378125,18.13,9.224375,12.728125,0.0,0.26706,44.57533333333333,1186.2573333333332,189.60066666666668,9609.799833333333,5021.49275,1286.0520833333333,12315.865416666667,71.52091666666666,48.578,2826.5843333333337,7727.558333333333
8557,12-22 13:10:00,1332.105,156.2575,116.09,3.5324999999999998,19.28,9.64125,12.7625,0.0,0.26706,44.66708333333333,1186.90275,189.61341666666667,9610.4045,5021.9783333333335,1286.4416666666666,12318.573750000001,71.53016666666666,48.60608333333334,2827.7611666666667,7730.147583333334
8558,12-22 14:10:00,1345.6425,157.60500000000002,117.69875,3.4818749999999996,17.86,9.703125,12.824375,0.0,0.26706,44.819916666666664,1187.5913333333335,189.62883333333335,9610.482750000001,5023.494750000001,1287.26775,12319.934916666667,71.54299999999999,48.73733333333334,2829.588166666667,7732.946916666667
8559,12-22 15:10:00,1384.36875,173.196875,106.126875,2.9875,14.03,9.841875,12.798125,0.0,0.26706,44.821333333333335,1187.9760833333332,189.64225,9610.487333333333,5025.006666666667,1288.0146666666667,12320.288333333332,71.55475,48.81991666666667,2830.829,7734.8076666666675
8560,12-22 16:10:00,792.99,101.45,63.29,1.521875,8.14,9.69125,12.625,0.0,0.26706,44.822,1188.057,189.65499999999997,9610.487333333333,5026.022583333333,1288.48825,12320.314666666667,71.56141666666667,48.84641666666667,2831.430083333333,7735.849916666667
8561,12-22 17:10:00,1.9125,0.0,0.9375,0.02375,0.040625,9.2575,12.461875000000001,0.0,0.26706,44.822,1188.057,189.67091666666667,9610.487333333333,5027.031416666667,1288.9594166666666,12320.314666666667,71.5785,48.84766666666667,2831.9355,7736.85875
8562,12-22 18:10:00,0.0,0.0,0.0,0.0,0.0,8.76,12.556875,0.0,0.26706,44.822,1188.057,189.68491666666668,9610.487333333333,5028.096333333334,1289.43325,12320.314666666667,71.58066666666667,48.84766666666667,2832.4255,7737.923666666667
8563,12-22 19:10:00,0.0,0.0,0.0,0.0,0.0,8.38125,12.55625,0.0,0.26706,44.822,1188.057,189.70083333333332,9610.487333333333,5029.436000000001,1289.9485,12320.314666666667,71.603,48.84766666666667,2832.9790000000007,7739.263333333333
8564,12-22 20:10:00,0.0,0.0,0.0,0.0,0.0,8.20375,12.551250000000001,0.0,0.26706,44.822,1188.057,189.71574999999999,9610.487333333333,5030.466666666666,1290.41725,12320.314666666667,71.61141666666667,48.84766666666667,2833.471083333334,7740.294000000001
8565,12-22 21:10:00,0.0,0.0,0.0,0.0,0.0,8.076875,12.460625,0.0,0.20458,44.822,1188.057,189.72775000000001,9610.487333333333,5031.469333333333,1290.8726666666666,12320.314666666667,71.62075,48.84766666666667,2833.9478333333336,7741.296666666668
8566,12-22 22:10:00,0.0,0.0,0.0,0.0,0.0,7.9925,12.366875,0.0,0.20458,44.822,1188.057,189.74483333333333,9610.487333333333,5032.420833333334,1291.29475,12320.314666666667,71.63733333333333,48.84766666666667,2834.4035833333332,7742.248166666667
8567,12-22 23:10:00,0.0,0.0,0.0,0.0,0.0,7.716875,12.45625,0.0,0.20458,44.822,1188.057,189.75675,9610.487333333333,5033.521083333333,1291.76575,12320.314666666667,71.63983333333334,48.84766666666667,2834.8889999999997,7743.348416666668
8568,12-23 00:10:00,0.0,0.0,0.0,0.0,0.0,7.625,12.495,0.0,0.20458,44.822,1188.057,189.77216666666666,9610.487333333333,5034.385916666667,1292.2218333333333,12320.314666666667,71.65891666666666,48.84766666666667,2835.3795833333334,7744.213250000001
8569,12-23 01:10:00,0.0,0.0,0.0,0.0,0.0,7.635,12.615625,0.0,0.20458,44.822,1188.057,189.78641666666667,9610.487333333333,5035.190666666666,1292.6723333333332,12320.314666666667,71.66233333333334,48.84766666666667,2835.8477500000004,7745.018
8570,12-23 02:10:00,0.0,0.0,0.0,0.0,0.0,7.57375,12.731874999999999,0.0,0.20458,44.822,1188.057,189.79875,9610.487333333333,5036.02775,1293.1241666666667,12320.314666666667,71.67608333333334,48.84766666666667,2836.325666666667,7745.855083333335
8571,12-23 03:10:00,0.0,0.0,0.0,0.0,0.0,7.47375,12.78875,0.0,0.20458,44.822,1188.057,189.81574999999998,9610.487333333333,5036.942666666667,1293.5448333333334,12320.314666666667,71.68733333333334,48.84766666666667,2836.774583333334,7746.77
8572,12-23 04:10:00,0.0,0.0,0.0,0.0,0.0,7.535625,12.874375,0.0,0.20458,44.822,1188.057,189.82741666666666,9610.487333333333,5037.988,1294.157,12320.314666666667,71.69375000000001,48.84766666666667,2837.4048333333335,7747.815333333335
8573,12-23 05:10:00,0.0,0.0,0.0,0.0,0.0,7.573125,12.969375000000001,0.0,0.20458,44.822,1188.057,189.843,9610.487333333333,5038.880666666667,1294.6765833333334,12320.314666666667,71.70816666666666,48.84766666666667,2837.954416666667,7748.708000000001
8574,12-23 06:10:00,0.0,0.0,0.0,0.0,0.0,7.515625,13.05625,0.0,0.20458,44.822,1188.057,189.8575,9610.487333333333,5039.706999999999,1295.1232499999999,12320.314666666667,71.714,48.84766666666667,2838.4214166666666,7749.534333333334
8575,12-23 07:10:00,0.0,0.0,0.0,0.0,0.0,7.524375,13.163125,0.0,0.20458,44.822,1188.057,189.87041666666667,9610.488333333333,5040.740666666667,1295.59475,12320.37275,71.72574999999999,48.84766666666667,2838.9175833333334,7750.625083333333
8576,12-23 08:10:00,0.0,0.0,0.0,0.0,0.0,7.514375,13.280000000000001,0.0,0.20458,44.82216666666667,1188.0570833333334,189.88575,9610.630333333333,5041.460916666667,1295.9926666666668,12321.084416666667,71.73666666666666,48.88558333333334,2839.3799166666668,7751.915000000001
8577,12-23 09:10:00,0.0,0.0,0.0,0.0,0.0,7.451875,13.413125,0.0,0.26706,44.82325,1188.3010833333335,189.89841666666666,9611.066,5042.1154166666665,1296.285,12322.650666666666,71.74933333333333,49.10508333333333,2840.1621666666665,7753.700083333333
8578,12-23 10:10:00,703.5825,88.639375,56.4425,1.47125,8.81,7.661875,13.603125,0.0,0.26706,44.824000000000005,1188.5496666666668,189.91375000000002,9611.959166666666,5042.704916666667,1296.7214999999999,12325.283083333334,71.76141666666666,49.13108333333333,2840.901416666667,7756.028833333334
