,time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,price_per_kwh
2803,04-26 19:10:00,192.61875,11.36875,48.109375,1.9693749999999999,9.24,13.938125,4.78,0.0,0.26706
2804,04-26 20:10:00,0.0,0.0,0.0,0.0,0.0,13.085625,4.319375,0.0,0.26706
2805,04-26 21:10:00,0.0,0.0,0.0,0.0,0.0,12.3775,4.180625,0.0,0.20458
2806,04-26 22:10:00,0.0,0.0,0.0,0.0,0.0,11.9025,4.194375,0.0,0.20458
2807,04-26 23:10:00,0.0,0.0,0.0,0.0,0.0,11.51375,4.201875,0.0,0.20458
2808,04-27 00:10:00,0.0,0.0,0.0,0.0,0.0,11.124375,4.2275,0.0,0.20458
2809,04-27 01:10:00,0.0,0.0,0.0,0.0,0.0,10.75,4.150625,0.0,0.20458
2810,04-27 02:10:00,0.0,0.0,0.0,0.0,0.0,10.490625,4.15125,0.0,0.20458
2811,04-27 03:10:00,0.0,0.0,0.0,0.0,0.0,10.2825,4.078125,0.0,0.20458
2812,04-27 04:10:00,0.0,0.0,0.0,0.0,0.0,10.1625,4.068125,0.0,0.20458
2813,04-27 05:10:00,0.0,0.0,0.0,0.0,0.0,10.044375,4.15125,0.0,0.20458
2814,04-27 06:10:00,0.0,0.0,0.0,0.0,0.0,10.063125,4.19,0.0,0.20458
2815,04-27 07:10:00,196.12875,5.105625,50.449374999999996,2.17125,10.81,10.286875,4.401875,0.0,0.20458
2816,04-27 08:10:00,797.30625,75.185625,102.31,4.523125,20.96,11.091875,4.52125,0.0,0.20458
2817,04-27 09:10:00,1689.795,182.025625,161.7275,7.5675,31.02,11.95125,4.8575,0.0,0.26706
2818,04-27 10:10:00,2607.27,322.94374999999997,208.455625,10.764375,40.53,12.62,4.849375,0.0,0.26706
2819,04-27 11:10:00,2850.75375,336.958125,257.121875,11.765,48.77,13.2975,4.555625,0.0,0.26706
2820,04-27 12:10:00,3058.6125,384.3575,262.12624999999997,12.575625,54.59,13.785,4.8325,0.0,0.26706
2821,04-27 13:10:00,2862.88125,318.998125,288.238125,11.915625,56.56,14.11125,4.995625,0.0,0.26706
2822,04-27 14:10:00,2825.6625,338.77375,260.765625,11.625,53.99,14.295625,5.16875,0.0,0.26706
2823,04-27 15:10:00,2176.62,211.078125,243.42125,9.173125,47.76,14.195625,5.414375,0.0,0.26706
2824,04-27 16:10:00,1790.1525,165.69625,202.66375,7.59,39.28,14.043125,5.66875,0.0,0.26706
2825,04-27 17:10:00,1573.75875,171.638125,151.293125,6.72875,29.66,13.8475,5.608125,0.0,0.26706
2826,04-27 18:10:00,835.01625,70.924375,113.258125,4.301875,19.56,13.56625,5.58625,0.0,0.26706
2827,04-27 19:10:00,176.565,6.3,45.981875,1.565,9.44,13.15125,5.20625,0.0,0.26706
2828,04-27 20:10:00,0.0,0.0,0.0,0.0,-0.021875,12.56375,4.78875,0.0,0.26706
2829,04-27 21:10:00,0.0,0.0,0.0,0.0,0.0,11.87875,4.655,0.0,0.20458
2830,04-27 22:10:00,0.0,0.0,0.0,0.0,0.0,11.346875,4.511875,0.0,0.20458
2831,04-27 23:10:00,0.0,0.0,0.0,0.0,0.0,10.99375,4.285,0.0,0.20458
2832,04-28 00:10:00,0.0,0.0,0.0,0.0,0.0,10.65375,4.171875,0.0,0.20458
2833,04-28 01:10:00,0.0,0.0,0.0,0.0,0.0,10.34,4.11125,0.0,0.20458
2834,04-28 02:10:00,0.0,0.0,0.0,0.0,0.0,10.020625,4.135,0.0,0.20458
2835,04-28 03:10:00,0.0,0.0,0.0,0.0,0.0,9.870625,4.189375,0.0,0.20458
2836,04-28 04:10:00,0.0,0.0,0.0,0.0,0.0,9.77875,4.22375,0.0,0.20458
2837,04-28 05:10:00,0.0,0.0,0.0,0.0,0.0,9.640625,4.19875,0.0,0.20458
2838,04-28 06:10:00,0.0,0.0,0.0,0.0,0.0,9.525,4.035,0.0,0.20458
2839,04-28 07:10:00,162.16875,6.8325000000000005,42.520625,2.255625,11.07,9.821875,4.11875,0.0,0.20458
2840,04-28 08:10:00,887.20125,95.05375,102.04125,5.0925,21.21,10.6775,4.2675,0.0,0.20458
2841,04-28 09:10:00,1431.2175,155.125,138.25375,6.5275,29.325000000000003,11.60875,4.29375,0.0,0.26706
2842,04-28 10:10:00,2342.72625,262.639375,215.31,9.905625,40.8,12.300625,4.254375,0.0,0.26706
2843,04-28 11:10:00,2949.79875,357.718125,256.65,12.15625,49.07,13.015625,4.064375,0.0,0.26706
2844,04-28 12:10:00,3703.52625,539.955625,249.14499999999998,14.885,54.91,13.579375,4.1775,0.0,0.26706
2845,04-28 13:10:00,3035.1525,455.33125,199.229375,12.263125,53.315625,13.771875,4.3575,0.0,0.26706
2846,04-28 14:10:00,3376.66875,492.95125,229.424375,13.53875,54.28,14.13875,4.624375000000001,0.0,0.26706
2847,04-28 15:10:00,3229.815,471.7,206.675,12.71875,48.0,14.326875,4.83625,0.0,0.26706
2848,04-28 16:10:00,2559.55875,335.795625,192.83,10.344375,39.5,14.345625,5.056875,0.0,0.26706
2849,04-28 17:10:00,1934.08875,235.50062499999999,161.23875,8.215,29.87,14.284375,4.984375,0.0,0.26706
2850,04-28 18:10:00,912.3075,86.56625,115.378125,4.734375,19.76,14.00125,4.753125,0.0,0.26706
2851,04-28 19:10:00,184.155,9.580625,46.80875,1.83625,9.64,13.52125,4.448125,0.0,0.26706
2852,04-28 20:10:00,0.0,0.0,0.0,0.0,-0.008125,12.778125,4.073125,0.0,0.26706
2853,04-28 21:10:00,0.0,0.0,0.0,0.0,0.0,12.018125,3.784375,0.0,0.20458
2854,04-28 22:10:00,0.0,0.0,0.0,0.0,0.0,11.581875,3.63375,0.0,0.20458
2855,04-28 23:10:00,0.0,0.0,0.0,0.0,0.0,11.200625,3.64125,0.0,0.20458
2856,04-29 00:10:00,0.0,0.0,0.0,0.0,0.0,10.82375,3.72375,0.0,0.20458
2857,04-29 01:10:00,0.0,0.0,0.0,0.0,0.0,10.638125,3.538125,0.0,0.20458
2858,04-29 02:10:00,0.0,0.0,0.0,0.0,0.0,10.444375,3.2625,0.0,0.20458
2859,04-29 03:10:00,0.0,0.0,0.0,0.0,0.0,10.298125,3.0949999999999998,0.0,0.20458
2860,04-29 04:10:00,0.0,0.0,0.0,0.0,0.0,10.1275,3.000625,0.0,0.20458
2861,04-29 05:10:00,0.0,0.0,0.0,0.0,0.0,9.893125,3.0,0.0,0.20458
2862,04-29 06:10:00,0.0,0.0,0.0,0.0,0.0,9.94875,2.970625,0.0,0.20458
2863,04-29 07:10:00,165.3075,5.6575,43.815,2.029375,11.32,10.07875,3.21875,0.0,0.20458
2864,04-29 08:10:00,797.97,86.2125,93.10625,4.653125,21.46,10.92625,3.6256250000000003,0.0,0.20458
2865,04-29 09:10:00,1514.77125,167.803125,143.600625,6.93375,31.53,11.779375,4.155625000000001,0.0,0.26706
2866,04-29 10:10:00,1723.245,166.895,189.2025,7.599375,41.07,12.47875,4.430625,0.0,0.26706
2867,04-29 11:10:00,2270.7000000000003,247.410625,225.834375,9.706875,49.35,12.97,4.65375,0.0,0.26706
2868,04-29 12:10:00,2903.65875,301.9775,304.645625,12.123125,55.22,13.3375,4.973125,0.0,0.26706
2869,04-29 13:10:00,3019.94625,342.579375,290.700625,12.405625,57.18,13.511875,5.24625,0.0,0.26706
2870,04-29 14:10:00,2672.9474999999998,304.213125,257.61375,11.09625,54.56,13.89375,5.305625,0.0,0.26706
2871,04-29 15:10:00,2202.2925,218.738125,241.39875,9.35,48.25,13.970625,5.609375,0.0,0.26706
2872,04-29 16:10:00,2226.66375,248.923125,209.931875,9.266875,39.72,14.085,5.6850000000000005,0.0,0.26706
2873,04-29 17:10:00,1530.7875,140.445625,174.99125,6.715625,30.07,13.894375,5.6725,0.0,0.26706
2874,04-29 18:10:00,831.9075,67.0425,116.78625,4.3375,19.96,13.61875,5.5075,0.0,0.26706
2875,04-29 19:10:00,189.89625,5.910625,49.005625,1.62375,9.84,13.182500000000001,5.2575,0.0,0.26706
2876,04-29 20:10:00,0.0,0.0,0.104375,0.0025,0.005,12.6275,4.980625,0.0,0.26706
2877,04-29 21:10:00,0.0,0.0,0.0,0.0,0.0,12.115625,4.87,0.0,0.20458
2878,04-29 22:10:00,0.0,0.0,0.0,0.0,0.0,11.765,4.753125,0.0,0.20458
2879,04-29 23:10:00,0.0,0.0,0.0,0.0,0.0,11.355625,4.70875,0.0,0.20458
2880,04-30 00:10:00,0.0,0.0,0.0,0.0,0.0,11.178125,4.79625,0.0,0.20458
2881,04-30 01:10:00,0.0,0.0,0.0,0.0,0.0,10.96625,4.735625,0.0,0.20458
2882,04-30 02:10:00,0.0,0.0,0.0,0.0,0.0,10.759375,4.84,0.0,0.20458
2883,04-30 03:10:00,0.0,0.0,0.0,0.0,0.0,10.609375,4.8975,0.0,0.20458
2884,04-30 04:10:00,0.0,0.0,0.0,0.0,0.0,10.488125,4.974375,0.0,0.20458
2885,04-30 05:10:00,0.0,0.0,0.0,0.0,0.0,10.3275,4.878125,0.0,0.20458
2886,04-30 06:10:00,0.0,0.0,0.0,0.0,0.0,10.16125,4.758125,0.0,0.20458
2887,04-30 07:10:00,196.14375,6.415625,49.82,2.280625,11.57,10.285625,4.800625,0.0,0.20458
2888,04-30 08:10:00,812.1075000000001,77.08125000000001,103.07,4.64625,21.7,10.879375,4.78875,0.0,0.20458
2889,04-30 09:10:00,1686.5025,169.385,174.18375,7.68875,31.78,11.62875,4.965625,0.0,0.26706
2890,04-30 10:10:00,2596.1549999999997,315.605625,211.71875,10.869375,41.33,12.4225,5.163125,0.0,0.26706
2891,04-30 11:10:00,3002.34,436.203125,191.53625,12.24,49.64,13.45375,5.340625,0.0,0.26706
2892,04-30 12:10:00,3391.0724999999998,490.381875,228.84125,13.716875,55.52,13.984375,5.504375,0.0,0.26706
2893,04-30 13:10:00,3400.12125,508.38125,218.88375,13.646875,57.49,14.388125,5.48125,0.0,0.26706
2894,04-30 14:10:00,3012.9975,385.82,251.155,12.305625000000001,54.84,14.554375,5.60375,0.0,0.26706
2895,04-30 15:10:00,2875.7400000000002,371.434375,228.98875,11.67875,48.5,14.629375,5.5225,0.0,0.26706
2896,04-30 16:10:00,2267.97375,257.91625,208.134375,9.339375,39.94,14.468125,5.37125,0.0,0.26706
2897,04-30 17:10:00,1761.79875,204.28,156.255,7.548125,30.27,14.145,5.216875,0.0,0.26706
2898,04-30 18:10:00,871.05375,87.385625,106.2025,4.59,20.16,13.755625,4.998125,0.0,0.26706
2899,04-30 19:10:00,154.77375,9.388125,40.042500000000004,1.68625,10.04,13.284375,4.50375,0.0,0.26706
2900,04-30 20:10:00,0.0,0.0,0.15625,0.00375,0.018125,12.62375,4.109375,0.0,0.26706
2901,04-30 21:10:00,0.0,0.0,0.0,0.0,0.0,12.005625,3.831875,0.0,0.20458
2902,04-30 22:10:00,0.0,0.0,0.0,0.0,0.0,11.738125,3.6675,0.0,0.20458
2903,04-30 23:10:00,0.0,0.0,0.0,0.0,0.0,11.461875000000001,3.7975000000000003,0.0,0.20458
2904,05-01 00:10:00,0.0,0.0,0.0,0.0,0.0,11.2325,3.7800000000000002,0.0,0.20458
2905,05-01 01:10:00,0.0,0.0,0.0,0.0,0.0,11.053125,3.836875,0.0,0.20458
2906,05-01 02:10:00,0.0,0.0,0.0,0.0,0.0,10.88375,3.8912500000000003,0.0,0.20458
2907,05-01 03:10:00,0.0,0.0,0.0,0.0,0.0,10.734375,4.07375,0.0,0.20458
2908,05-01 04:10:00,0.0,0.0,0.0,0.0,0.0,10.6825,4.241875,0.0,0.20458
2909,05-01 05:10:00,0.0,0.0,0.0,0.0,0.0,10.656875,4.210625,0.0,0.20458
2910,05-01 06:10:00,0.0,0.0,0.0,0.0,0.0,10.539375,4.043125,0.0,0.20458
2911,05-01 07:10:00,185.31,4.9725,47.913125,1.981875,11.81,10.741875,4.0,0.0,0.20458
2912,05-01 08:10:00,712.6875,65.156875,94.789375,4.12875,21.94,11.442499999999999,4.095,0.0,0.20458
2913,05-01 09:10:00,1316.49,131.245625,140.98250000000002,6.14,32.03,12.198125,4.28875,0.0,0.26706
2914,05-01 10:10:00,1902.78,213.48375,179.19875000000002,8.198125,41.59,12.769375,4.344375,0.0,0.26706
2915,05-01 11:10:00,1957.4325000000001,191.79500000000002,220.079375,8.52875,49.92,13.165,4.244375,0.0,0.26706
2916,05-01 12:10:00,2736.01125,349.09812500000004,229.72187499999998,11.296875,55.82,13.415,4.694375,0.0,0.26706
2917,05-01 13:10:00,2897.88,334.843125,273.65875,11.98,57.79,13.76875,5.10375,0.0,0.26706
2918,05-01 14:10:00,2549.6475,281.380625,254.605625,10.641875,55.12,14.036249999999999,5.154375,0.0,0.26706
2919,05-01 15:10:00,2941.905,386.925,223.39375,11.753125,48.74,14.156875,5.323125,0.0,0.26706
2920,05-01 16:10:00,2101.56375,209.01749999999998,219.64875,8.806875,40.15,14.2075,5.30125,0.0,0.26706
2921,05-01 17:10:00,1381.7437499999999,125.04875,161.174375,6.19625,30.47,14.096875,5.060625,0.0,0.26706
2922,05-01 18:10:00,715.96875,58.50125,102.295625,3.831875,20.35,13.79375,4.858125,0.0,0.26706
2923,05-01 19:10:00,162.53625,6.959375,42.37125,1.56375,10.24,13.395,4.375625,0.0,0.26706
2924,05-01 20:10:00,0.0,0.0,0.260625,0.006875,0.03125,12.936250000000001,4.06,0.0,0.26706
2925,05-01 21:10:00,0.0,0.0,0.0,0.0,0.0,12.3825,3.9025,0.0,0.20458
2926,05-01 22:10:00,0.0,0.0,0.0,0.0,0.0,12.06125,3.831875,0.0,0.20458
2927,05-01 23:10:00,0.0,0.0,0.0,0.0,0.0,11.930625,3.705,0.0,0.20458
2928,05-02 00:10:00,0.0,0.0,0.0,0.0,0.0,11.8225,3.590625,0.0,0.20458
2929,05-02 01:10:00,0.0,0.0,0.0,0.0,0.0,11.664375,3.64625,0.0,0.20458
2930,05-02 02:10:00,0.0,0.0,0.0,0.0,0.0,11.485,3.676875,0.0,0.20458
2931,05-02 03:10:00,0.0,0.0,0.0,0.0,0.0,11.33,3.650625,0.0,0.20458
2932,05-02 04:10:00,0.0,0.0,0.0,0.0,0.0,11.1625,3.641875,0.0,0.20458
2933,05-02 05:10:00,0.0,0.0,0.0,0.0,0.0,11.15625,3.6375,0.0,0.20458
2934,05-02 06:10:00,0.0,0.0,0.0,0.0,0.0,11.105,3.563125,0.0,0.20458
2935,05-02 07:10:00,211.39125,5.613125,53.379999999999995,2.19125,12.05,11.386875,3.668125,0.0,0.20458
2936,05-02 08:10:00,851.8875,83.38875,106.35375,4.940625,22.18,12.096875,3.81,0.0,0.20458
2937,05-02 09:10:00,1690.5862499999998,200.17375,148.103125,7.795625,32.26,12.95875,4.056875,0.0,0.26706
2938,05-02 10:10:00,2374.155,314.013125,178.478125,10.13625,41.84,13.606875,4.07375,0.0,0.26706
2939,05-02 11:10:00,2390.98875,293.941875,213.729375,10.24375,47.053124999999994,14.425625,3.486875,0.0,0.26706
2940,05-02 12:10:00,2714.0099999999998,328.045,254.90125,11.643125,56.12,14.89125,3.6506250000000002,0.0,0.26706
2941,05-02 13:10:00,2943.2925,391.689375,249.920625,12.4675,58.09,15.29125,3.693125,0.0,0.26706
2942,05-02 14:10:00,2916.17625,337.9925,285.94875,12.355,55.39,15.570625,3.719375,0.0,0.26706
2943,05-02 15:10:00,2477.0475,288.123125,237.760625,10.495625,48.97,15.83375,3.775625,0.0,0.26706
2944,05-02 16:10:00,2140.4325,225.483125,220.819375,9.141874999999999,40.36,15.73625,3.974375,0.0,0.26706
2945,05-02 17:10:00,1601.97,164.371875,169.3825,7.143125,30.66,15.563125,3.84,0.0,0.26706
2946,05-02 18:10:00,706.21875,46.65,111.813125,3.78,20.54,15.113125,3.80625,0.0,0.26706
2947,05-02 19:10:00,187.1175,5.8275,48.575,1.631875,10.44,14.67625,3.71875,0.0,0.26706
2948,05-02 20:10:00,0.73125,0.0,0.625,0.01625,0.044375,14.118125000000001,3.65,0.0,0.26706
2949,05-02 21:10:00,0.0,0.0,0.0,0.0,0.0,13.389375,3.646875,0.0,0.20458
2950,05-02 22:10:00,0.0,0.0,0.0,0.0,0.0,12.946250000000001,3.67125,0.0,0.20458
2951,05-02 23:10:00,0.0,0.0,0.0,0.0,0.0,12.480625,3.65375,0.0,0.20458
2952,05-03 00:10:00,0.0,0.0,0.0,0.0,0.0,12.278125,3.4856249999999998,0.0,0.20458
2953,05-03 01:10:00,0.0,0.0,0.0,0.0,0.0,12.05375,3.44375,0.0,0.20458
2954,05-03 02:10:00,0.0,0.0,0.0,0.0,0.0,11.706875,3.43125,0.0,0.20458
2955,05-03 03:10:00,0.0,0.0,0.0,0.0,0.0,11.36,3.5925000000000002,0.0,0.20458
2956,05-03 04:10:00,0.0,0.0,0.0,0.0,0.0,11.055,3.641875,0.0,0.20458
2957,05-03 05:10:00,0.0,0.0,0.0,0.0,0.0,10.79375,3.5656250000000003,0.0,0.20458
2958,05-03 06:10:00,1.67625,0.0,1.770625,0.045,0.6175,10.676875,3.56875,0.0,0.20458
2959,05-03 07:10:00,217.19250000000002,4.37,54.843125,2.00375,12.28,10.9475,3.813125,0.0,0.20458
2960,05-03 08:10:00,787.87125,82.988125,93.129375,4.638125,21.009375,11.805625,3.9225,0.0,0.20458
2961,05-03 09:10:00,1802.25,217.293125,152.46,8.309375,32.5,12.790625,4.0512500000000005,0.0,0.26706
2962,05-03 10:10:00,2577.63375,348.36875,184.48,11.01,42.09,13.593125,4.125,0.0,0.26706
2963,05-03 11:10:00,2895.495,370.846875,241.69,12.226875,50.46,14.510625,3.8075,0.0,0.26706
2964,05-03 12:10:00,3309.87,419.50625,289.165625,13.89125,56.41,15.169375,3.74125,0.0,0.26706
2965,05-03 13:10:00,3273.7875,423.186875,283.70375,13.689375,58.39,15.659375,3.828125,0.0,0.26706
2966,05-03 14:10:00,3472.38,445.110625,298.375625,14.409375,55.66,16.01625,3.828125,0.0,0.26706
2967,05-03 15:10:00,2674.12875,330.936875,240.440625,11.24875,49.21,16.289375,3.8275,0.0,0.26706
2968,05-03 16:10:00,2325.4125,281.185625,205.028125,9.778125,40.57,16.16125,3.9525,0.0,0.26706
2969,05-03 17:10:00,1597.95,162.891875,169.794375,7.14375,30.86,16.063125,4.02625,0.0,0.26706
2970,05-03 18:10:00,940.78875,95.594375,113.635,5.03625,20.73,15.76875,3.895625,0.0,0.26706
2971,05-03 19:10:00,203.92125,12.129375,50.19375,2.1818750000000002,10.63,15.3725,3.703125,0.0,0.26706
2972,05-03 20:10:00,1.995,0.0,0.989375,0.025,0.0575,14.680625,3.52625,0.0,0.26706
2973,05-03 21:10:00,0.0,0.0,0.0,0.0,0.0,13.68,3.5875,0.0,0.20458
2974,05-03 22:10:00,0.0,0.0,0.0,0.0,0.0,13.028125000000001,3.551875,0.0,0.20458
2975,05-03 23:10:00,0.0,0.0,0.0,0.0,0.0,12.43375,3.4518750000000002,0.0,0.20458
2976,05-04 00:10:00,0.0,0.0,0.0,0.0,0.0,11.92625,3.505,0.0,0.20458
2977,05-04 01:10:00,0.0,0.0,0.0,0.0,0.0,11.555625000000001,3.44,0.0,0.20458
2978,05-04 02:10:00,0.0,0.0,0.0,0.0,0.0,11.135,3.34125,0.0,0.20458
2979,05-04 03:10:00,0.0,0.0,0.0,0.0,0.0,10.771875,3.391875,0.0,0.20458
2980,05-04 04:10:00,0.0,0.0,0.0,0.0,0.0,10.545,3.526875,0.0,0.20458
2981,05-04 05:10:00,0.0,0.0,0.0,0.0,0.0,10.355625,3.425625,0.0,0.20458
2982,05-04 06:10:00,7.2675,0.0,7.3412500000000005,0.1875,2.540625,10.228125,3.361875,0.0,0.20458
2983,05-04 07:10:00,217.73250000000002,6.79875,54.161875,2.35375,12.51,10.625625,3.62875,0.0,0.20458
2984,05-04 08:10:00,838.3725000000001,78.506875,106.26875,4.83375,21.215625,11.501249999999999,3.78,0.0,0.20458
2985,05-04 09:10:00,1779.6225,201.5925,162.425,8.210625,32.73,12.545,3.974375,0.0,0.26706
2986,05-04 10:10:00,2539.79625,307.394375,215.3625,10.928125,42.33,13.57,4.0912500000000005,0.0,0.26706
2987,05-04 11:10:00,3000.9075,388.42375,244.196875,12.646875,50.72,14.6375,4.194375,0.0,0.26706
2988,05-04 12:10:00,3086.92125,417.584375,242.995,12.938125,56.69,15.211875000000001,4.3875,0.0,0.26706
2989,05-04 13:10:00,3254.5425,417.340625,278.4325,13.663125,58.68,15.473125,4.538125,0.0,0.26706
2990,05-04 14:10:00,3426.34875,455.47499999999997,274.38125,14.1875,55.93,15.705625,4.706875,0.0,0.26706
2991,05-04 15:10:00,3285.9075000000003,483.188125,210.026875,13.315,49.44,15.940000000000001,4.79375,0.0,0.26706
2992,05-04 16:10:00,2445.43125,289.358125,215.53187499999999,10.22,40.78,16.134375,4.90125,0.0,0.26706
2993,05-04 17:10:00,1802.49,233.5425,138.98499999999999,7.865,31.05,16.14125,4.965625,0.0,0.26706
2994,05-04 18:10:00,935.0775,104.945,103.68625,5.06,20.92,15.78875,4.93125,0.0,0.26706
2995,05-04 19:10:00,209.505,11.9175,50.835,2.195625,10.83,15.215,4.676875,0.0,0.26706
2996,05-04 20:10:00,0.165,0.0,0.41625,0.010625,0.07,14.405000000000001,4.228125,0.0,0.26706
2997,05-04 21:10:00,0.0,0.0,0.0,0.0,0.0,13.389375000000001,4.053125,0.0,0.20458
2998,05-04 22:10:00,0.0,0.0,0.0,0.0,0.0,12.7475,4.03,0.0,0.20458
2999,05-04 23:10:00,0.0,0.0,0.0,0.0,0.0,12.285625,3.965625,0.0,0.20458
3000,05-05 00:10:00,0.0,0.0,0.0,0.0,0.0,11.93125,3.7018750000000002,0.0,0.20458
3001,05-05 01:10:00,0.0,0.0,0.0,0.0,0.0,11.615,3.5525,0.0,0.20458
3002,05-05 02:10:00,0.0,0.0,0.0,0.0,0.0,11.248125,3.315,0.0,0.20458
3003,05-05 03:10:00,0.0,0.0,0.0,0.0,0.0,10.980625,3.6075,0.0,0.20458
3004,05-05 04:10:00,0.0,0.0,0.0,0.0,0.0,10.62375,3.845,0.0,0.20458
3005,05-05 05:10:00,0.0,0.0,0.0,0.0,0.0,10.4225,4.220625,0.0,0.20458
3006,05-05 06:10:00,13.004999999999999,0.0,9.528125,0.24375,2.75625,10.33375,4.366875,0.0,0.20458
3007,05-05 07:10:00,224.6775,10.1375,54.6125,2.8475,12.73,10.881875,4.456875,0.0,0.20458
3008,05-05 08:10:00,1048.82625,120.509375,110.499375,6.1975,22.85,11.80125,4.581875,0.0,0.20458
3009,05-05 09:10:00,2090.8275,270.04,154.93125,9.57125,32.95,12.96875,4.599375,0.0,0.26706
3010,05-05 10:10:00,2915.98125,414.2,184.389375,12.328125,42.57,14.080625,4.55625,0.0,0.26706
3011,05-05 11:10:00,3546.225,505.450625,241.6475,14.7,50.98,15.129375,4.219374999999999,0.0,0.26706
3012,05-05 12:10:00,3792.56625,517.21375,291.3975,15.711875000000001,56.98,15.84125,4.384375,0.0,0.26706
3013,05-05 13:10:00,3824.0625,536.223125,286.075625,15.803125,58.96,16.33375,4.525,0.0,0.26706
3014,05-05 14:10:00,3312.19875,423.570625,286.08125,13.943125,56.19,16.845,4.60125,0.0,0.26706
3015,05-05 15:10:00,3585.5175,500.47625,259.485625,14.651250000000001,49.67,17.134375,4.66875,0.0,0.26706
3016,05-05 16:10:00,2813.7825,372.805625,213.731875,11.727500000000001,40.98,17.098125,4.595,0.0,0.26706
3017,05-05 17:10:00,1998.0075,265.564375,150.695625,8.81125,31.24,16.87875,4.41,0.0,0.26706
3018,05-05 18:10:00,945.285,103.595625,108.49125000000001,5.17375,21.11,16.52625,4.2325,0.0,0.26706
3019,05-05 19:10:00,206.74875,11.845625,50.9,2.206875,11.02,15.974375,3.96,0.0,0.26706
3020,05-05 20:10:00,2.76,0.0,1.1975,0.030625,0.0825,15.149375,3.655625,0.0,0.26706
3021,05-05 21:10:00,0.0,0.0,0.0,0.0,0.0,14.09375,3.5425,0.0,0.20458
3022,05-05 22:10:00,0.0,0.0,0.0,0.0,0.0,13.373750000000001,3.4575,0.0,0.20458
3023,05-05 23:10:00,0.0,0.0,0.0,0.0,0.0,12.800625,3.31875,0.0,0.20458
3024,05-06 00:10:00,0.0,0.0,0.0,0.0,0.0,12.311875,3.16375,0.0,0.20458
3025,05-06 01:10:00,0.0,0.0,0.0,0.0,0.0,12.093125,3.004375,0.0,0.20458
3026,05-06 02:10:00,0.0,0.0,0.0,0.0,0.0,11.854375000000001,3.11125,0.0,0.20458
3027,05-06 03:10:00,0.0,0.0,0.0,0.0,0.0,11.619375,3.34375,0.0,0.20458
3028,05-06 04:10:00,0.0,0.0,0.0,0.0,0.0,11.395625,3.4099999999999997,0.0,0.20458
3029,05-06 05:10:00,0.0,0.0,0.0,0.0,0.0,11.2625,3.449375,0.0,0.20458
3030,05-06 06:10:00,11.3475,0.0,9.165,0.23500000000000001,2.971875,11.235625,3.4225,0.0,0.20458
3031,05-06 07:10:00,249.975,5.459375,61.439375,2.289375,12.94,11.61,3.538125,0.0,0.20458
3032,05-06 08:10:00,824.295,64.783125,117.325625,4.72125,23.07,12.349375,3.68125,0.0,0.20458
3033,05-06 09:10:00,1588.7625,150.758125,176.359375,7.4825,33.17,13.36375,3.891875,0.0,0.26706
3034,05-06 10:10:00,2263.01625,237.579375,229.360625,9.9725,42.8,14.323125000000001,4.05125,0.0,0.26706
3035,05-06 11:10:00,2835.3375,323.14687499999997,273.5175,12.223125,51.23,15.024375000000001,3.805625,0.0,0.26706
3036,05-06 12:10:00,3111.01875,378.21,288.520625,13.358125,57.25,15.6225,4.02125,0.0,0.26706
3037,05-06 13:10:00,3426.76875,474.0825,270.473125,14.47625,59.25,16.10125,4.236875,0.0,0.26706
3038,05-06 14:10:00,3563.94375,538.1,236.93625,14.868125,56.45,16.575625,4.3575,0.0,0.26706
3039,05-06 15:10:00,3203.90625,465.1275,217.285,13.2225,49.89,16.6825,4.439375,0.0,0.26706
3040,05-06 16:10:00,2628.19875,346.895,201.163125,11.018125,41.18,16.618125,4.46,0.0,0.26706
3041,05-06 17:10:00,1698.58125,188.66125,165.188125,7.655,31.43,16.445625,4.2625,0.0,0.26706
3042,05-06 18:10:00,902.76,95.739375,106.971875,4.96125,21.3,16.239375,4.146875,0.0,0.26706
3043,05-06 19:10:00,205.3425,10.754999999999999,50.9375,2.123125,11.21,15.8325,3.918125,0.0,0.26706
3044,05-06 20:10:00,2.37375,0.0,1.093125,0.028125,0.095625,15.131875,3.570625,0.0,0.26706
3045,05-06 21:10:00,0.0,0.0,0.0,0.0,0.0,14.2925,3.3325,0.0,0.20458
3046,05-06 22:10:00,0.0,0.0,0.0,0.0,0.0,13.79,3.34875,0.0,0.20458
3047,05-06 23:10:00,0.0,0.0,0.0,0.0,0.0,13.4825,3.521875,0.0,0.20458
3048,05-07 00:10:00,0.0,0.0,0.0,0.0,0.0,13.181875,3.534375,0.0,0.20458
3049,05-07 01:10:00,0.0,0.0,0.0,0.0,0.0,13.0075,3.6418749999999998,0.0,0.20458
3050,05-07 02:10:00,0.0,0.0,0.0,0.0,0.0,12.768125,3.574375,0.0,0.20458
3051,05-07 03:10:00,0.0,0.0,0.0,0.0,0.0,12.5725,3.533125,0.0,0.20458
3052,05-07 04:10:00,0.0,0.0,0.0,0.0,0.0,12.42,3.659375,0.0,0.20458
3053,05-07 05:10:00,0.0,0.0,0.0,0.0,0.0,12.268125,3.68125,0.0,0.20458
3054,05-07 06:10:00,16.31625,0.0,10.673125,0.2725,3.178125,12.213125,3.6725,0.0,0.20458
